Time,Money,Total Income, Factory Income, Click Income,Quartz Click Power,Quartz Factories,Quartz Factory Cost,Topaz Click Power,Topaz Factories,Topaz Factory Cost,Amethyst Click Power,Amethyst Factories,Amethyst Factory Cost,Sapphire Click Power,Sapphire Factories,Sapphire Factory Cost,Emerald Click Power,Emerald Factories,Emerald Factory Cost,Ruby Click Power,Ruby Factories,Ruby Factory Cost,Diamond Click Power,Diamond Factories,Diamond Factory Cost,Rainbow Click Power,Rainbow Factories,Rainbow Factory Cost,
1614,32520933759.662598,2912877215,2912877215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1615,207295066659.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1616,382069199559.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1617,556843332459.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1618,731617465359.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1619,906391598259.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1620,1081165731159.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1621,1255939864059.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1622,1430713996959.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1623,1605488129859.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1624,1780262262759.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1625,1955036395659.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1626,2129810528559.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1627,2304584661459.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1628,2479358794359.6626,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,56,2506565511505.405,
1629,147567415754.2578,2912902215,2912902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1630,325341548654.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1631,503115681554.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1632,680889814454.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1633,858663947354.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1634,1036438080254.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1635,1214212213154.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1636,1391986346054.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1637,1569760478954.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1638,1747534611854.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1639,1925308744754.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1640,2103082877654.2578,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1641,2280857010554.258,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1642,2458631143454.258,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,150,2545107019206.971,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1643,91298257147.28662,2962902215,2962902215,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1644,269072399047.28662,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1645,446846540947.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1646,624620682847.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1647,802394824747.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1648,980168966647.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1649,1157943108547.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1650,1335717250447.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1651,1513491392347.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1652,1691265534247.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1653,1869039676147.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1654,2046813818047.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1655,2224587959947.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1656,2402362101847.2866,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,130,2565861355317.246,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1657,14274888430.040527,2962902365,2962902365,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1658,192049135330.04053,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1659,369823382230.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1660,547597629130.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1661,725371876030.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1662,903146122930.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1663,1080920369830.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1664,1258694616730.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1665,1436468863630.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1666,1614243110530.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1667,1792017357430.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1668,1969791604330.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1669,2147565851230.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1670,2325340098130.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1671,2503114345030.0405,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,94,2665362582686.24,1,84,2823586571612.209,1,57,2882550338231.215,
1672,15526009243.800293,2962904115,2962904115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1673,193316756143.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1674,371107503043.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1675,548898249943.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1676,726688996843.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1677,904479743743.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1678,1082270490643.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1679,1260061237543.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1680,1437851984443.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1681,1615642731343.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1682,1793433478243.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1683,1971224225143.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1684,2149014972043.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1685,2326805718943.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1686,2504596465843.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1687,2682387212743.8003,2963179115,2963179115,0,1,187,2689536188226.9565,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1688,170641771416.84375,2963179115,2963179115,0,1,188,3092966616461,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1689,348432518376.84375,2963179116,2963179116,0,1,188,3092966616461,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1690,526223265336.84375,2963179116,2963179116,0,1,188,3092966616461,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
1691,704014012296.8438,2963179116,2963179116,0,1,188,3092966616461,1,169,2716603643406.55,1,151,2926873072088.016,1,131,2950740558614.832,1,112,2827291798560.757,1,95,3065166970089.175,1,84,2823586571612.209,1,57,2882550338231.215,
